,id,dataset,p_training,model,r2,rmse,n_test,mll,n_train
27,28,gb1,0.15,Additive,0.48775222161136333,1.1721755867491852,10000,-36412.3046875,22438
28,29,gb1,0.15,Additive,0.48588812996326514,1.1654192889166881,10000,-35970.5765625,22159
29,30,gb1,0.15,Additive,0.48497314545502174,1.1566918545841154,10000,-36345.96953125,22505
30,31,gb1,0.175,Additive,0.48097081022162697,1.1581413040108794,10000,-42019.019921875,26037
31,32,gb1,0.175,Additive,0.47076568481433767,1.178840446002407,10000,-42846.003125,26332
32,33,gb1,0.175,Additive,0.46784572432635824,1.1684286222332898,10000,-42618.509375,26306
33,34,gb1,0.2,Additive,0.48387569134568126,1.174041012180881,10000,-48302.440234375,29831
34,35,gb1,0.2,Additive,0.49032725813533423,1.1478196650452706,10000,-48288.17890625,29988
35,36,gb1,0.2,Additive,0.48667948455648347,1.1777570096571828,10000,-48024.63046875,29813
36,37,gb1,0.25,Additive,0.47461313823939116,1.1746552927258216,10000,-60595.51015625,37528
37,38,gb1,0.25,Additive,0.47498932874876726,1.1838509052109172,10000,-60395.229296875,37361
38,39,gb1,0.25,Additive,0.48945401671191735,1.1806557059324438,10000,-60139.089453125,37214
39,40,gb1,0.3,Additive,0.49740466411105166,1.138976288673473,10000,-72753.63125,45157
40,41,gb1,0.3,Additive,0.49110352194253964,1.1571625030059152,10000,-72365.5859375,44865
41,42,gb1,0.3,Additive,0.4819446648227685,1.1599579056919957,10000,-72621.159375,45008
42,43,gb1,0.4,Additive,0.4688498149375679,1.1786357710601825,10000,-95912.5,59451
43,44,gb1,0.4,Additive,0.48820513180225517,1.1726113138619332,10000,-95480.56015625,59512
44,45,gb1,0.4,Additive,0.49201916526317235,1.1651700159794744,10000,-96464.9,59671
45,46,gb1,0.5,Additive,0.48851400567380604,1.1734981614002196,10000,-119604.38046875,74349
46,47,gb1,0.5,Additive,0.49263636540695466,1.1760596133495957,10000,-120141.93828125,74766
47,48,gb1,0.5,Additive,0.4668460020652903,1.17144859311322,10000,-120091.43125,74805
48,49,gb1,0.6,Additive,0.48173413859256403,1.161151211534912,10000,-144235.85,89820
49,50,gb1,0.6,Additive,0.49291640885695825,1.144786576032957,10000,-143941.5625,89212
50,51,gb1,0.6,Additive,0.48980393317915805,1.1639829369692474,10000,-144980.9296875,90008
51,52,gb1,0.7,Additive,0.4856776644813996,1.1624002301291683,10000,-168166.978125,104328
52,53,gb1,0.7,Additive,0.4896821115784647,1.1809913207361484,10000,-167897.6890625,104835
53,54,gb1,0.7,Additive,0.491823751765417,1.1767920443398079,10000,-167596.740625,104525
54,55,gb1,0.8,Additive,0.4882402744026964,1.169067744463864,10000,-191407.2140625,119593
55,56,gb1,0.8,Additive,0.4814326803511717,1.170043009249736,10000,-191793.6484375,119733
56,57,gb1,0.8,Additive,0.48955399247429326,1.1674903141884696,10000,-191429.2703125,119356
57,58,gb1,0.9,Additive,0.4828729520602646,1.173123089025453,10000,-215112.5765625,134456
58,59,gb1,0.9,Additive,0.48570540645387317,1.1715495689750213,10000,-215682.1234375,134433
59,60,gb1,0.9,Additive,0.48252442968195697,1.163299247547469,10000,-215124.7140625,134387
60,1,gb1,0.001,Global epistasis,0.042762392436566425,4.932376948545027,10000,,142
61,2,gb1,0.001,Global epistasis,0.04604868938493691,4.826556136324228,10000,,139
62,3,gb1,0.001,Global epistasis,0.0667532155719247,2.527446613102476,10000,,158
63,4,gb1,0.0025,Global epistasis,0.144465053475832,2.241145541205427,10000,,352
64,5,gb1,0.0025,Global epistasis,0.15484710078262867,1.9964905056257165,10000,,350
65,6,gb1,0.0025,Global epistasis,0.29293999767553913,1.6173155115389333,10000,,349
66,7,gb1,0.005,Global epistasis,0.41559462983931056,1.3271595245040102,10000,,754
67,8,gb1,0.005,Global epistasis,0.45720384447002976,1.306131805229452,10000,,764
68,9,gb1,0.005,Global epistasis,0.3707411146987555,1.4582886013180827,10000,,743
69,10,gb1,0.01,Global epistasis,0.5228880724535647,1.166790079032276,10000,,1522
70,11,gb1,0.01,Global epistasis,0.5292516990081435,1.1247266873862756,10000,,1496
71,12,gb1,0.01,Global epistasis,0.5275623926581728,1.1241694396465505,10000,,1434
72,13,gb1,0.025,Global epistasis,0.58493682579052,1.0407255675226375,10000,,3710
73,14,gb1,0.025,Global epistasis,0.6226945933803147,1.0047701851108473,10000,,3833
74,15,gb1,0.025,Global epistasis,0.612434801888515,1.0099971172861428,10000,,3677
75,16,gb1,0.05,Global epistasis,0.6289472953500422,0.9674612467375303,10000,,7620
76,17,gb1,0.05,Global epistasis,0.6311817709892096,0.989076341301171,10000,,7482
77,18,gb1,0.05,Global epistasis,0.6379659150891251,0.9848710305549079,10000,,7391
78,19,gb1,0.075,Global epistasis,0.6216206581559341,0.9726423094455379,10000,,11104
79,20,gb1,0.075,Global epistasis,0.6529223128411122,0.9509464537048495,10000,,11150
80,21,gb1,0.075,Global epistasis,0.6657695655903476,0.9380907809492338,10000,,11157
81,22,gb1,0.1,Global epistasis,0.6491889295892995,0.965255117010496,10000,,14956
82,23,gb1,0.1,Global epistasis,0.653809101149808,0.9536418074019345,10000,,14960
83,24,gb1,0.1,Global epistasis,0.6478052645911515,0.9645290876288501,10000,,15066
84,25,gb1,0.125,Global epistasis,0.6475237160042294,0.9471509003155824,10000,,18770
85,26,gb1,0.125,Global epistasis,0.6512172124779985,0.9501758482191276,10000,,18544
86,27,gb1,0.125,Global epistasis,0.6594003249758764,0.9495883100070334,10000,,18680
87,28,gb1,0.15,Global epistasis,0.6625806556192406,0.947283549274009,10000,,22438
88,29,gb1,0.15,Global epistasis,0.6486192518188331,0.9577942408963571,10000,,22159
89,30,gb1,0.15,Global epistasis,0.6540126782544378,0.940631707011611,10000,,22505
90,31,gb1,0.175,Global epistasis,0.6549509540996789,0.9381941623271032,10000,,26037
91,32,gb1,0.175,Global epistasis,0.6411491586795505,0.9614216212585949,10000,,26332
92,33,gb1,0.175,Global epistasis,0.642261345267908,0.9492889917470696,10000,,26306
93,34,gb1,0.2,Global epistasis,0.6641424068730862,0.9420117942906497,10000,,29831
94,35,gb1,0.2,Global epistasis,0.6449646372962189,0.9519720506336601,10000,,29988
95,36,gb1,0.2,Global epistasis,0.6630611255276595,0.9500213673100587,10000,,29813
96,37,gb1,0.25,Global epistasis,0.6560124575711175,0.9424770431250309,10000,,37528
97,38,gb1,0.25,Global epistasis,0.6588032522871989,0.9507078545889804,10000,,37361
98,39,gb1,0.25,Global epistasis,0.6660149734467097,0.9499936334249204,10000,,37214
99,40,gb1,0.3,Global epistasis,0.6662635583358731,0.9212007807114528,10000,,45157
100,41,gb1,0.3,Global epistasis,0.6613262184167271,0.9378305861864201,10000,,44865
