,id,dataset,p_training,model,r2,rmse,n_test,mll,n_train
291,52,aav,0.7,Connectedness,0.8390733284052081,1.224467236816556,10000,-51761.85625,29818
292,53,aav,0.7,Connectedness,0.8345635762012328,1.2379080589904097,10000,-51199.8875,29548
293,54,aav,0.7,Connectedness,0.8361740203960506,1.2198088872579225,10000,-51469.813671875,29576
294,55,aav,0.8,Connectedness,0.8447545416419681,1.2086888055860485,8484,-58379.27265625,33845
295,56,aav,0.8,Connectedness,0.8469244920463911,1.1883268752730987,8429,-58596.91015625,33900
296,57,aav,0.8,Connectedness,0.8409608183972331,1.2212659784154967,8524,-58234.496484375,33805
297,58,aav,0.9,Connectedness,0.8450344560081217,1.1863878540170616,4352,-65155.80703125,37977
298,59,aav,0.9,Connectedness,0.8425847494961278,1.2055536032934357,4205,-65303.6390625,38124
299,60,aav,0.9,Connectedness,0.8450830480498565,1.1950528710918482,4233,-65289.663671875,38096
300,1,aav,0.001,Jenga,0.03786672440165077,3.4740137282516566,10000,-58.77573165893555,37
301,2,aav,0.001,Jenga,0.11063984172652232,3.100210443728538,10000,-60.68322219848633,44
302,3,aav,0.001,Jenga,0.1596516135056554,3.0824134564217327,10000,-70.25389556884765,49
303,4,aav,0.0025,Jenga,0.11842064016304031,3.3926559458716183,10000,-153.67871551513673,99
304,5,aav,0.0025,Jenga,0.20353131841877203,3.003188288182651,10000,-171.58453369140625,109
305,6,aav,0.0025,Jenga,0.24338351008724904,2.918798747663132,10000,-210.99698333740236,131
306,7,aav,0.005,Jenga,0.3341401398881926,2.715835518458322,10000,-352.6908843994141,207
307,8,aav,0.005,Jenga,0.41104642405589636,2.450738214021297,10000,-301.2503326416016,192
308,9,aav,0.005,Jenga,0.32455354579334855,2.7223887206783672,10000,-325.1109222412109,210
309,10,aav,0.01,Jenga,0.4091603443709969,2.4726570121698286,10000,-797.8285278320312,444
310,11,aav,0.01,Jenga,0.45849175292945005,2.373635188771417,10000,-744.4252197265625,412
311,12,aav,0.01,Jenga,0.3846362352788639,2.510663528168009,10000,-763.4039794921875,414
312,13,aav,0.025,Jenga,0.6256147303346181,1.902443181029169,10000,-2043.290869140625,1108
313,14,aav,0.025,Jenga,0.625918114113965,1.8966451340020651,10000,-1992.5434448242188,1043
314,15,aav,0.025,Jenga,0.6247487291507692,1.8966136119108188,10000,-1909.9685668945312,1008
315,16,aav,0.05,Jenga,0.7025125006077974,1.669219744091815,10000,-3949.231005859375,2123
316,17,aav,0.05,Jenga,0.703747091663702,1.6641887079196298,10000,-4036.3246826171876,2165
317,18,aav,0.05,Jenga,0.7090162332964813,1.665111168682851,10000,-3940.9024658203125,2120
318,19,aav,0.075,Jenga,0.753249635453294,1.5223480350899188,10000,-5831.20185546875,3120
319,20,aav,0.075,Jenga,0.7481232581675193,1.5372100690795398,10000,-5961.354931640625,3206
320,21,aav,0.075,Jenga,0.75247573249322,1.5126286717568964,10000,-6005.353564453125,3253
321,22,aav,0.1,Jenga,0.771843375586664,1.4590941162230153,10000,-7735.266015625,4237
322,23,aav,0.1,Jenga,0.777848382560256,1.4463729418180133,10000,-7793.509375,4240
323,24,aav,0.1,Jenga,0.771009651319921,1.4572677166142212,10000,-7787.487890625,4233
324,25,aav,0.125,Jenga,0.7739309680754253,1.4559586612021624,10000,-9428.365234375,5238
325,26,aav,0.125,Jenga,0.7858889001176919,1.4090711705764196,10000,-9343.76103515625,5163
326,27,aav,0.125,Jenga,0.7822631848484157,1.4250559176768547,10000,-9659.814453125,5326
327,28,aav,0.15,Jenga,0.7965105892385389,1.3727197623404737,10000,-11116.9009765625,6204
328,29,aav,0.15,Jenga,0.7944157228107458,1.3857061739182641,10000,-11483.3916015625,6372
329,30,aav,0.15,Jenga,0.7963380123730817,1.375281375792126,10000,-11230.0619140625,6228
330,31,aav,0.175,Jenga,0.8022937431858705,1.3569975868805602,10000,-13099.65615234375,7350
331,32,aav,0.175,Jenga,0.803234194145151,1.3496367022706994,10000,-13409.75810546875,7512
332,33,aav,0.175,Jenga,0.8057402843008181,1.3441748573071697,10000,-13272.9794921875,7382
333,34,aav,0.2,Jenga,0.8068675588136073,1.3380700482658459,10000,-14978.073828125,8467
334,35,aav,0.2,Jenga,0.8077123070520288,1.3363118326647725,10000,-14714.2060546875,8262
335,36,aav,0.2,Jenga,0.8095257397917137,1.3254132197001571,10000,-14979.766796875,8405
336,37,aav,0.25,Jenga,0.8176475266264314,1.3059560228914702,10000,-18458.3412109375,10447
337,38,aav,0.25,Jenga,0.8191805501188592,1.3019849709134381,10000,-18397.11953125,10535
338,39,aav,0.25,Jenga,0.8182641789854452,1.306883137582692,10000,-18469.7193359375,10532
339,40,aav,0.3,Jenga,0.823146991609004,1.2812199229589099,10000,-22228.628515625,12747
340,41,aav,0.3,Jenga,0.825949617315743,1.273251342580135,10000,-22082.090234375,12696
341,42,aav,0.3,Jenga,0.8307696262410309,1.2523291802812087,10000,-22060.7173828125,12657
342,43,aav,0.4,Jenga,0.8363680033245148,1.227999341172246,10000,-28959.0130859375,16917
343,44,aav,0.4,Jenga,0.8311005473890389,1.2516316450828422,10000,-28760.1984375,16783
344,45,aav,0.4,Jenga,0.8341419402324701,1.2381199643515797,10000,-29198.1,17027
345,46,aav,0.5,Jenga,0.8376733055747072,1.2272844988855023,10000,-35758.373828125,21118
346,47,aav,0.5,Jenga,0.8448124712037723,1.2101111260338857,10000,-35862.59140625,21022
347,48,aav,0.5,Jenga,0.8389263542787878,1.2253649010381582,10000,-35646.75703125,21053
348,49,aav,0.6,Jenga,0.8446241112858691,1.2009339901543665,10000,-42721.421484375,25536
349,50,aav,0.6,Jenga,0.8467221501260908,1.194162133905877,10000,-42785.9796875,25441
350,51,aav,0.6,Jenga,0.8461540627891937,1.2004175428570012,10000,-42785.123828125,25452
351,52,aav,0.7,Jenga,0.852061186451465,1.1740347273688958,10000,-49652.607421875,29818
352,53,aav,0.7,Jenga,0.8471754580917457,1.1897390499961287,10000,-49114.17421875,29548
353,54,aav,0.7,Jenga,0.8492942315923576,1.1701647052766204,10000,-49374.40625,29576
354,55,aav,0.8,Jenga,0.8564615967777717,1.1622813942999495,8484,-55979.49921875,33845
355,56,aav,0.8,Jenga,0.8573923280267582,1.146890060601794,8429,-56197.000390625,33900
356,57,aav,0.8,Jenga,0.853249642903038,1.1734096308260302,8524,-55877.446875,33805
357,58,aav,0.9,Jenga,0.856854774888495,1.1409980061285816,4352,-62544.765625,37977
358,59,aav,0.9,Jenga,0.8554557841637874,1.1553723020414732,4205,-62683.76796875,38124
359,60,aav,0.9,Jenga,0.8562597377994259,1.1512160300640575,4233,-62647.288671875,38096
360,1,aav,0.001,General Product,0.01025465609648667,3.823334046170026,10000,18.148967361450197,37
361,2,aav,0.001,General Product,0.030411181145945685,3.4509256595180595,10000,39.6643783569336,44
362,3,aav,0.001,General Product,0.036965338431153245,3.6070780883968454,10000,50.191845703125,49
363,4,aav,0.0025,General Product,0.03744445963956658,4.320751076037926,10000,67.26354370117187,99
364,5,aav,0.0025,General Product,0.03197683111159582,4.232704168116065,10000,78.28851928710938,109
365,6,aav,0.0025,General Product,0.05648926046469838,4.41043032438658,10000,57.27615661621094,131
366,7,aav,0.005,General Product,0.10302691119398649,4.2029767665534115,10000,60.40079040527344,207
367,8,aav,0.005,General Product,0.06914570945670293,4.500815141099843,10000,90.63490600585938,192
368,9,aav,0.005,General Product,0.06860414607867153,4.509889627285526,10000,146.28281860351564,210
369,11,aav,0.01,General Product,0.2221575658006098,3.874022607759343,10000,0.8980621337890625,412
370,12,aav,0.01,General Product,0.17630549391154932,4.044269739624951,10000,-110.94132080078126,414
371,13,aav,0.025,General Product,0.49695248095250394,2.333515005352365,10000,-1534.5139892578125,1108
372,14,aav,0.025,General Product,0.523589559705374,2.2640181734083975,10000,-1436.3066284179688,1043
373,15,aav,0.025,General Product,0.49173445881424854,2.373748726164487,10000,-1357.963134765625,1008
374,16,aav,0.05,General Product,0.5673295732470152,2.1070843018322964,10000,-3215.002734375,2123
375,17,aav,0.05,General Product,0.6114576131258163,1.9608714285893047,10000,-3314.2426025390623,2165
376,18,aav,0.05,General Product,0.6099258539053609,1.9876352537693183,10000,-3201.5135498046875,2120
377,19,aav,0.075,General Product,0.6854906316443901,1.7566293859794893,10000,-4926.20771484375,3120
378,20,aav,0.075,General Product,0.6852194936383049,1.7546927981845752,10000,-5035.681787109375,3206
379,21,aav,0.075,General Product,0.701706862904838,1.6905196938096732,10000,-5131.953759765625,3253
380,22,aav,0.1,General Product,0.7372745401234742,1.5845893583870234,10000,-6699.85166015625,4237
381,23,aav,0.1,General Product,0.7402948621591549,1.5842499612697682,10000,-6776.36376953125,4240
382,24,aav,0.1,General Product,0.7486863847703842,1.5444336866238262,10000,-6782.52568359375,4233
383,25,aav,0.125,General Product,0.7470938217352221,1.5536469744716344,10000,-8289.7962890625,5238
384,26,aav,0.125,General Product,0.7680307424532088,1.4767054358746405,10000,-8205.5759765625,5163
385,27,aav,0.125,General Product,0.7657019553925809,1.4872116836042197,10000,-8529.990625,5326
386,28,aav,0.15,General Product,0.7873622770077138,1.4138451432115582,10000,-9834.06142578125,6204
387,29,aav,0.15,General Product,0.7848192051455614,1.4243986305726446,10000,-10226.19853515625,6372
388,30,aav,0.15,General Product,0.7885162839286551,1.407875599020374,10000,-9943.9533203125,6228
389,31,aav,0.175,General Product,0.7888625904606502,1.409750020621453,10000,-11638.33935546875,7350
390,33,aav,0.175,General Product,0.7944234727585248,1.3880160523759348,10000,-11696.59541015625,7382
391,34,aav,0.2,General Product,0.8025611883049141,1.3580645002524032,10000,-13388.0162109375,8467
392,35,aav,0.2,General Product,0.8059240634479125,1.346296951819887,10000,-13168.39716796875,8262
393,36,aav,0.2,General Product,0.807778882714686,1.3338613006526925,10000,-13381.9900390625,8405
394,37,aav,0.25,General Product,0.8213495300711589,1.2937736973001064,10000,-16791.868359375,10447
395,38,aav,0.25,General Product,0.8230830170034841,1.289831205952478,10000,-16664.37578125,10535
396,39,aav,0.25,General Product,0.8200096560008691,1.3008350483089985,10000,-16748.9095703125,10532
397,40,aav,0.3,General Product,0.8351508771241951,1.2379241450496727,10000,-20281.9052734375,12747
398,41,aav,0.3,General Product,0.8300409143703504,1.2588847325658714,10000,-20098.044921875,12696
399,42,aav,0.3,General Product,0.8356503852203158,1.2350690887836204,10000,-20093.774609375,12657
400,43,aav,0.4,General Product,0.8432999766428859,1.2028499193267919,10000,-26625.9697265625,16917
401,44,aav,0.4,General Product,0.8386871123659089,1.2242862610287522,10000,-26402.8126953125,16783
402,45,aav,0.4,General Product,0.8429762986644962,1.2052852724817003,10000,-26849.27890625,17027
403,46,aav,0.5,General Product,0.8487616599558709,1.1857058436419605,10000,-32900.150390625,21118
404,47,aav,0.5,General Product,0.8548837646002682,1.1704377210309593,10000,-33076.51953125,21022
405,48,aav,0.5,General Product,0.8482351175849133,1.189790439781131,10000,-32900.19765625,21053
406,49,aav,0.6,General Product,0.8557523359984972,1.1583013988562343,10000,-39592.326953125,25536
407,50,aav,0.6,General Product,0.8567964141172226,1.1548021237272703,10000,-39643.505859375,25441
408,51,aav,0.6,General Product,0.8580189646561727,1.1537467948037559,10000,-39486.405859375,25452
409,52,aav,0.7,General Product,0.8626855573516813,1.1304268534952122,10000,-46193.03046875,29818
410,53,aav,0.7,General Product,0.8595832110028568,1.1407126626898931,10000,-45638.040625,29548
411,54,aav,0.7,General Product,0.8622153895963022,1.1193783780883697,10000,-45840.175,29576
412,55,aav,0.8,General Product,0.8659405703978623,1.1234449046433774,8484,-52133.46640625,33845
413,56,aav,0.8,General Product,0.8698183616150303,1.0961200079977842,8429,-52286.4796875,33900
414,57,aav,0.8,General Product,0.8640279432245901,1.129884734653996,8524,-52076.946875,33805
415,58,aav,0.9,General Product,0.869707796824806,1.0873353784928312,4352,-58413.50234375,37977
416,59,aav,0.9,General Product,0.8666236600651053,1.1095669306575615,4205,-58559.330078125,38124
417,60,aav,0.9,General Product,0.8660285697442092,1.1115169211383906,4233,-58511.0125,38096
