,param,beta
2288,33_60,6.948437723809492e-08
2289,33_61,1.1344874398215312e-07
2290,33_62,8.19077284541312e-08
2291,33_63,1.660887842000019e-08
2292,33_64,5.630995638218856e-08
2293,33_65,7.10823885810126e-08
2294,33_66,-6.423330600376157e-08
2295,33_67,-4.802864397054569e-08
2296,33_68,-1.9029328855012795e-08
2297,33_69,1.0253681724690163e-08
2298,33_70,8.682045308276772e-09
2299,33_71,1.980135907136942e-08
2300,33_72,-1.4010295813911357e-07
2301,33_73,-1.5491517631759713e-07
2302,33_74,-1.3264754176144018e-07
2303,33_75,-1.1023895660002653e-07
2304,33_76,-7.857821025853079e-08
2305,33_77,-3.1307895673469194e-08
2306,33_78,-6.01883532487043e-08
2307,33_79,8.429599053177034e-09
2308,33_80,3.489386688539521e-08
2309,33_81,2.2535127171620933e-08
2310,33_82,-1.060682831267555e-09
2311,34_35,-7.388298250760099e-08
2312,34_36,-5.143476640988536e-08
2313,34_37,-4.815986468080275e-08
2314,34_38,-1.769331315171804e-08
2315,34_39,-9.070079205463815e-08
2316,34_40,-6.029779784692314e-08
2317,34_41,-1.156132094292545e-08
2318,34_42,-3.3267743131925135e-08
2319,34_43,-1.4155613434653245e-08
2320,34_44,6.326437375761493e-08
2321,34_45,1.9983335038288892e-08
2322,34_46,4.787151906412368e-08
2323,34_47,6.481643949311944e-08
2324,34_48,-1.4023370881892925e-07
2325,34_49,-7.661329792249145e-08
2326,34_50,7.588618479685023e-09
2327,34_51,3.705854814904499e-08
2328,34_52,-3.205672063700243e-09
2329,34_53,4.653662737607362e-08
2330,34_54,3.4526482666942634e-08
2331,34_55,-3.8277268778496155e-08
2332,34_56,-6.508591953994266e-08
2333,34_57,-4.3304772770450855e-08
2334,34_58,-2.066685014533357e-08
2335,34_59,9.228943049814129e-08
2336,34_60,8.762560661232208e-08
2337,34_61,9.95437242632264e-08
2338,34_62,6.280254786694543e-08
2339,34_63,-1.0015253356687734e-09
2340,34_64,5.085608974267648e-08
2341,34_65,6.428657652720982e-08
2342,34_66,-7.238262992722232e-08
2343,34_67,-7.482581354615215e-08
2344,34_68,-2.9534538635309344e-08
2345,34_69,-8.127963445332755e-09
2346,34_70,-1.0055438789799881e-08
2347,34_71,2.3666835728809046e-09
2348,34_72,-1.3389327219767295e-07
2349,34_73,-1.4826375251527215e-07
2350,34_74,-1.1772032446064133e-07
2351,34_75,-9.553978791332593e-08
2352,34_76,-6.584906830942853e-08
2353,34_77,-1.5396232165147088e-08
2354,34_78,-2.743005416060291e-08
2355,34_79,3.7799158128107285e-08
2356,34_80,3.910142876591465e-08
2357,34_81,1.3487882573088885e-08
2358,34_82,-3.4553567123787966e-08
2359,35_36,-3.0208629626015165e-08
2360,35_37,-7.603476979264335e-08
2361,35_38,-7.352768468012876e-08
2362,35_39,-7.35097813955241e-08
2363,35_40,1.3460497246323162e-08
2364,35_41,-5.6534311297524854e-08
2365,35_42,-1.3922427077382847e-08
2366,35_43,9.377330617469684e-08
2367,35_44,1.4491774012406939e-08
2368,35_45,2.1897060920715248e-08
2369,35_46,-1.0759526544285799e-08
2370,35_47,3.5379835789200224e-08
2371,35_48,-2.657275501084266e-08
2372,35_49,9.442412029579165e-09
2373,35_50,3.502607716730123e-10
2374,35_51,2.421337533349355e-08
2375,35_52,-1.9905226115656305e-08
2376,35_53,1.0570438447551305e-07
2377,35_54,9.152407500360949e-08
2378,35_55,1.0714094014112812e-07
2379,35_56,2.6203847095371938e-08
2380,35_57,3.3421923431439895e-09
2381,35_58,-4.1980419323832456e-08
2382,35_59,-2.362513688587344e-08
2383,35_60,-3.686698391116368e-08
2384,35_61,-2.994363613080571e-08
2385,35_62,-3.977964473341774e-08
2386,35_63,-3.3953584561193765e-08
2387,35_64,4.1933275747875254e-08
2388,35_65,7.58320062250557e-08
2389,35_66,-4.792067924448555e-08
2390,35_67,-1.7922011399138548e-08
2391,35_68,-1.2286778937149406e-09
2392,35_69,5.745085396645064e-08
2393,35_70,6.652286324666527e-08
2394,35_71,4.41109916458257e-08
2395,35_72,-5.410932761491655e-08
2396,35_73,-6.661713250495645e-08
2397,35_74,-8.72742489790063e-08
2398,35_75,-6.530660825127886e-08
2399,35_76,-2.200092222574396e-08
2400,35_77,-3.2250772707713844e-08
2401,35_78,-7.537787201086218e-08
2402,35_79,2.496645910768404e-08
2403,35_80,9.91982859017243e-09
2404,35_81,-8.628905084973773e-09
2405,35_82,-7.615610315150765e-08
2406,36_37,-2.411342711965486e-08
2407,36_38,-6.787700314026284e-08
2408,36_39,-4.104980000380083e-08
2409,36_40,9.520074843656096e-09
2410,36_41,-2.145089119137148e-08
2411,36_42,-2.9831097771870075e-08
2412,36_43,6.784987347210693e-08
2413,36_44,5.920822116115404e-09
2414,36_45,4.375085985853978e-10
2415,36_46,-7.562687412043316e-09
2416,36_47,7.265658335627775e-09
2417,36_48,5.063139914870004e-09
2418,36_49,2.2337943651294115e-08
2419,36_50,-3.2656889467032892e-09
2420,36_51,-9.167192187142859e-09
2421,36_52,3.078346620629093e-08
2422,36_53,9.419133930538095e-08
2423,36_54,9.307965853734351e-08
2424,36_55,5.039744545600543e-08
2425,36_56,4.76258268743285e-08
2426,36_57,1.843776154470284e-08
2427,36_58,2.984166888180595e-08
2428,36_59,-2.1391314892928038e-08
2429,36_60,-2.4019964215667077e-08
2430,36_61,-6.2447387737875605e-09
2431,36_62,-1.3201884455745024e-08
2432,36_63,-4.166123899494904e-08
2433,36_64,5.357664618069611e-08
2434,36_65,-1.552956526541115e-08
2435,36_66,-2.3664016710587538e-09
2436,36_67,-5.859186989509805e-10
2437,36_68,7.3037355276208664e-09
2438,36_69,1.7631948322501808e-08
2439,36_70,1.9552696565595946e-08
2440,36_71,-2.5105652986398082e-08
2441,36_72,-4.3289579304039375e-09
2442,36_73,-3.9442042110105856e-08
2443,36_74,-6.583642402462487e-08
2444,36_75,-6.769501571239709e-08
2445,36_76,1.841608375359264e-08
2446,36_77,3.10361392213e-08
2447,36_78,1.6465444946910458e-08
2448,36_79,1.0250253435703055e-08
2449,36_80,-2.1974914321755384e-09
2450,36_81,-2.2230836460413066e-08
2451,36_82,-9.234956283798763e-08
2452,37_38,-2.2093413841772354e-08
2453,37_39,8.231419152647313e-08
2454,37_40,4.561853252994184e-08
2455,37_41,1.615477570695495e-08
2456,37_42,-3.882879954405934e-08
2457,37_43,2.8645448496161066e-08
2458,37_44,4.939595331271875e-08
2459,37_45,3.2517067700285224e-09
2460,37_46,2.4839381703557835e-08
2461,37_47,8.18637652965928e-08
2462,37_48,4.313155740934563e-08
2463,37_49,-4.068328410315824e-09
2464,37_50,7.506400188749649e-08
2465,37_51,1.1349238418054593e-08
2466,37_52,4.534295745443128e-08
2467,37_53,-8.358867980468289e-09
2468,37_54,-3.4659326867166063e-09
2469,37_55,-1.9439420823145782e-08
2470,37_56,-2.2797109601646514e-08
2471,37_57,-2.47770360324475e-08
2472,37_58,3.9640750155819966e-08
2473,37_59,5.698204661084341e-09
2474,37_60,1.3987116232302472e-08
2475,37_61,-1.2094671384518927e-07
2476,37_62,-7.598598182233826e-08
2477,37_63,-6.914676595964611e-08
2478,37_64,-8.302536988406347e-08
2479,37_65,-1.0620629334722995e-08
2480,37_66,4.4644034822635424e-08
2481,37_67,8.457332667346391e-08
2482,37_68,-6.150831861489579e-08
2483,37_69,-5.882448594307246e-08
2484,37_70,-6.596777461912384e-08
2485,37_71,-7.063769204295837e-09
2486,37_72,6.387499848257192e-08
2487,37_73,3.915343959626578e-08
2488,37_74,-2.1331699530155376e-08
2489,37_75,-1.7272480007738948e-08
2490,37_76,2.5565350001992278e-08
2491,37_77,6.770411801112649e-08
2492,37_78,5.615376284662943e-08
2493,37_79,9.382213427484695e-09
2494,37_80,3.994297114288852e-08
2495,37_81,8.528898690018604e-09
2496,37_82,4.409019278478106e-08
2497,38_39,4.241855846650443e-08
2498,38_40,5.144381182523693e-08
2499,38_41,2.402571034893986e-08
2500,38_42,4.393216570316939e-08
2501,38_43,-5.712400680007812e-08
2502,38_44,-3.3181191564169473e-08
2503,38_45,-1.588613951630729e-08
2504,38_46,4.171476171631096e-08
2505,38_47,2.3082973337982548e-08
2506,38_48,-8.738618894250139e-08
2507,38_49,-9.982799492113198e-08
2508,38_50,-7.43479091811404e-08
2509,38_51,2.568252046287571e-09
2510,38_52,-1.08757666946719e-08
2511,38_53,-4.366064246435008e-08
2512,38_54,-2.3986572391262383e-08
2513,38_55,2.6325236330823268e-08
2514,38_56,1.0683906719615298e-07
2515,38_57,9.161257017815949e-08
2516,38_58,2.699706897688239e-08
2517,38_59,1.44469206483423e-08
2518,38_60,3.7439862159483816e-08
2519,38_61,4.562407135516338e-08
2520,38_62,-4.1112509079196904e-08
2521,38_63,-4.2885195315448366e-08
2522,38_64,6.360318630294053e-08
2523,38_65,-1.49848317123204e-08
2524,38_66,-8.939843509633725e-08
2525,38_67,6.437201963660853e-09
2526,38_68,-1.1349900084477073e-08
2527,38_69,-3.710536393539728e-08
2528,38_70,6.054934882649442e-10
2529,38_71,-1.988483963188577e-08
2530,38_72,-7.282946112249767e-08
2531,38_73,-4.574824934247903e-08
2532,38_74,8.729241853327304e-08
2533,38_75,4.765308419496379e-08
2534,38_76,5.8473177425052175e-08
2535,38_77,4.921374889695919e-08
2536,38_78,3.621052980647164e-08
2537,38_79,8.278408800983413e-09
2538,38_80,2.675818190093476e-08
2539,38_81,7.708418797324269e-09
2540,38_82,1.872402256726326e-08
2541,39_40,-4.4900528006081766e-09
2542,39_41,4.534431431541317e-08
2543,39_42,2.9243988997897218e-08
2544,39_43,-9.36953323847545e-09
2545,39_44,-2.7464670962848366e-08
2546,39_45,-1.947032703044639e-08
2547,39_46,2.9101271667081877e-08
2548,39_47,-1.8349784109898478e-08
2549,39_48,3.1696629957337184e-08
2550,39_49,-6.015602138538638e-08
2551,39_50,-3.5411818588167146e-08
2552,39_51,1.121678499870876e-08
2553,39_52,-4.177103356115747e-08
2554,39_53,-4.162429588775047e-08
2555,39_54,-1.796121307461504e-08
2556,39_55,6.559534877949129e-08
2557,39_56,1.1859213255364519e-07
2558,39_57,1.0203553047850542e-07
2559,39_58,8.501077131264714e-08
2560,39_59,6.397730171184073e-08
2561,39_60,7.759980566419191e-08
2562,39_61,7.194106516427219e-08
2563,39_62,-9.75714145643066e-09
2564,39_63,3.904462448741294e-08
2565,39_64,4.100809509290625e-08
2566,39_65,-1.057798138175506e-08
2567,39_66,8.162935291543392e-08
2568,39_67,1.0390230861894969e-07
2569,39_68,-2.1244433752763988e-08
2570,39_69,-3.8159369286851605e-08
2571,39_70,-1.563095141541668e-08
2572,39_71,1.366838021575226e-08
2573,39_72,-3.970596732727733e-08
2574,39_73,-5.510259994875143e-08
2575,39_74,4.3243583632336396e-08
2576,39_75,2.170622947731209e-08
2577,39_76,9.537867373407223e-09
2578,39_77,-1.0702798106551994e-08
2579,39_78,-2.8907469489302504e-09
2580,39_79,-3.9863126159977675e-08
2581,39_80,6.768130432171878e-09
2582,39_81,1.5618546870953402e-08
2583,39_82,4.131841930139235e-08
2584,40_41,-2.639883840283935e-08
2585,40_42,1.8868086169802718e-08
2586,40_43,-7.995784987735006e-09
2587,40_44,-2.9584306430904653e-08
2588,40_45,3.3136572670842607e-08
2589,40_46,2.5335622696201335e-08
2590,40_47,-4.0595250972719985e-08
2591,40_48,-1.016142462894365e-08
2592,40_49,-3.5802341439125985e-08
2593,40_50,-7.0783984312508035e-09
2594,40_51,5.879218672464158e-08
2595,40_52,1.9730843768760968e-08
2596,40_53,1.245150632699222e-08
2597,40_54,8.796311767857444e-09
2598,40_55,4.023831514173085e-08
2599,40_56,4.898798682868351e-08
2600,40_57,7.393181191239102e-08
2601,40_58,1.0880279793667629e-07
2602,40_59,9.713770176270928e-09
2603,40_60,-1.2964581276832628e-08
2604,40_61,7.375764380332031e-08
2605,40_62,-3.981066563023883e-08
2606,40_63,-8.601759662572652e-10
2607,40_64,-3.6677493854746075e-08
2608,40_65,-2.356596885651151e-08
2609,40_66,5.579531447769351e-08
2610,40_67,5.605977950113205e-08
2611,40_68,-5.996068794598185e-08
2612,40_69,1.4747133040120196e-08
2613,40_70,5.6233673593658325e-08
2614,40_71,3.5697568379337407e-08
2615,40_72,-3.7925994871978123e-08
2616,40_73,-5.7007632019222505e-08
2617,40_74,7.540346262972588e-08
2618,40_75,8.357395766173175e-08
2619,40_76,1.5966193464224941e-09
2620,40_77,-3.337050059840289e-08
2621,40_78,-5.229714602914463e-08
2622,40_79,-8.358273267282565e-08
2623,40_80,7.83976697454191e-08
2624,40_81,-4.128784813395875e-08
2625,40_82,-3.23304875209185e-08
2626,41_42,3.137006847965724e-08
2627,41_43,6.78500101029725e-08
2628,41_44,-1.1481105112289142e-08
2629,41_45,-1.746042569013823e-08
2630,41_46,7.826763836857782e-08
2631,41_47,4.0790542602996076e-08
2632,41_48,-8.820562199600157e-09
2633,41_49,-4.76298150905919e-09
2634,41_50,2.7760849795860647e-08
2635,41_51,3.750366245569643e-08
2636,41_52,4.346129048427101e-08
2637,41_53,3.882265893741027e-09
2638,41_54,1.7372125513764054e-08
2639,41_55,1.9309079757223698e-08
2640,41_56,3.293741791528896e-08
2641,41_57,3.5350098725384776e-08
2642,41_58,6.224679159725247e-08
2643,41_59,-5.1158491210733785e-08
2644,41_60,2.2346069663210836e-08
2645,41_61,7.509850176780729e-08
2646,41_62,7.61116217518839e-08
2647,41_63,5.7177450698553274e-08
2648,41_64,-3.914745069930455e-08
2649,41_65,-1.325350414343382e-08
2650,41_66,-6.674562642449498e-08
2651,41_67,5.8600023458828304e-08
2652,41_68,8.046609265913293e-08
2653,41_69,-5.4859574701290565e-08
2654,41_70,-2.3751362794345852e-08
2655,41_71,-6.332802481433291e-08
2656,41_72,1.1967824125994121e-08
2657,41_73,3.848413560355248e-08
2658,41_74,1.9246368277446764e-08
2659,41_75,1.708097010686543e-08
2660,41_76,5.887399494511256e-08
2661,41_77,8.061122180131247e-08
2662,41_78,6.227129025836772e-08
2663,41_79,7.38934528467052e-08
2664,41_80,1.841727437922449e-08
2665,41_81,4.525915701033281e-08
2666,41_82,8.021593592248422e-08
2667,42_43,4.4220744231195486e-08
2668,42_44,-4.396070245222437e-09
2669,42_45,-1.6498064695497678e-08
2670,42_46,6.548867968830221e-08
2671,42_47,-3.278900073746536e-09
2672,42_48,-3.981466265687205e-09
2673,42_49,1.6433928099073007e-08
2674,42_50,2.6387372919338415e-08
2675,42_51,-1.3195738344971913e-08
2676,42_52,-5.782265047910672e-08
2677,42_53,-4.60575852299934e-08
2678,42_54,-3.555034799423889e-08
2679,42_55,-3.162308241309716e-08
2680,42_56,-1.9402362277134473e-08
2681,42_57,-4.7736305916486836e-08
2682,42_58,5.717745633675477e-08
2683,42_59,3.1207794950153165e-09
2684,42_60,5.673302799167221e-09
2685,42_61,5.1607204037406403e-08
2686,42_62,8.436691177538788e-08
2687,42_63,5.9411267350425806e-08
2688,42_64,-4.9096103321195735e-08
2689,42_65,-6.519335009809993e-08
2690,42_66,-2.398517717112162e-08
2691,42_67,-2.517718574208402e-08
2692,42_68,-1.3478389038271319e-08
2693,42_69,-1.7001239030889658e-08
2694,42_70,-1.1189491852279753e-08
2695,42_71,-2.5734504044679654e-09
2696,42_72,2.358096479827158e-08
2697,42_73,3.591903341324863e-08
2698,42_74,-6.907637885241718e-09
2699,42_75,3.569848520662715e-08
2700,42_76,1.5555118000189038e-08
2701,42_77,2.4065862942684007e-09
2702,42_78,1.6028915921434224e-08
2703,42_79,9.354333072804971e-08
2704,42_80,3.5490873009715785e-08
2705,42_81,2.3562110581264827e-08
2706,42_82,5.5473320705665087e-08
2707,43_44,-5.045801589118729e-08
2708,43_45,-4.537247179384271e-08
2709,43_46,1.245926260136351e-07
2710,43_47,-2.5836657802598636e-08
2711,43_48,2.137829581160399e-08
2712,43_49,6.09831804993217e-09
2713,43_50,-4.377161473277037e-08
2714,43_51,1.4328287182867905e-08
2715,43_52,-3.626877892323424e-09
2716,43_53,1.7624980173927308e-08
2717,43_54,3.3773452410850756e-08
2718,43_55,-1.6515588903163883e-08
2719,43_56,9.093341912891385e-10
2720,43_57,4.567926398881758e-08
2721,43_58,1.2100524581664623e-08
2722,43_59,9.264681375048738e-08
2723,43_60,1.181224486438772e-07
2724,43_61,7.954596160259558e-08
2725,43_62,1.184129166930556e-07
2726,43_63,1.3249730611623364e-07
2727,43_64,7.482731174857013e-08
2728,43_65,5.3415957523126946e-09
2729,43_66,-1.856249855463527e-08
2730,43_67,-9.021795388647871e-09
2731,43_68,2.7002464708090445e-08
2732,43_69,1.7333850829777227e-07
2733,43_70,1.3275105279423026e-07
2734,43_71,7.972472710783636e-08
2735,43_72,4.067844472971713e-08
2736,43_73,2.1663244277364633e-08
2737,43_74,-4.2464347520985525e-08
2738,43_75,-4.125938469359909e-08
2739,43_76,4.583453095228104e-08
2740,43_77,1.7183401663351167e-08
2741,43_78,5.250589335652343e-08
2742,43_79,1.915170189834305e-08
2743,43_80,-7.940075058601168e-08
2744,43_81,-2.6575500986094292e-08
2745,43_82,-1.0625200980043654e-08
2746,44_45,-2.2137567958138226e-08
2747,44_46,8.194377440912464e-08
2748,44_47,9.361688348799058e-08
2749,44_48,-3.1058549197176576e-09
2750,44_49,-1.6576623337599112e-08
2751,44_50,-1.992423870295295e-08
2752,44_51,1.5146396601407163e-08
2753,44_52,1.3613023926918881e-08
2754,44_53,-2.038049559400295e-08
2755,44_54,-8.941713720991986e-09
2756,44_55,-9.298125190041854e-08
2757,44_56,-6.254023265435242e-08
2758,44_57,-1.6345025304283245e-08
2759,44_58,-8.319560239414337e-09
2760,44_59,1.3864120342226683e-07
2761,44_60,9.615946168188565e-08
2762,44_61,1.060330364159386e-07
2763,44_62,9.088443648971604e-08
2764,44_63,7.017322564921527e-08
2765,44_64,5.3533621166534774e-08
2766,44_65,5.930959573340974e-08
2767,44_66,-1.723693454735146e-08
2768,44_67,-7.7376442645258e-08
2769,44_68,3.507223245004665e-08
2770,44_69,1.2993192892857533e-07
2771,44_70,6.666299537278543e-08
2772,44_71,2.7785779390286147e-08
2773,44_72,2.3213551491208998e-09
2774,44_73,-4.63303674088141e-08
2775,44_74,-3.302808487409673e-08
2776,44_75,-6.40850139429022e-08
2777,44_76,1.8311987841640082e-08
2778,44_77,8.270382383283136e-08
2779,44_78,9.163159527448679e-08
2780,44_79,-2.168328542892099e-08
2781,44_80,-1.0081328977906622e-07
2782,44_81,-8.439953783175753e-08
2783,44_82,2.7806417570737555e-09
2784,45_46,-8.117097476470608e-09
2785,45_47,6.402018863134042e-09
2786,45_48,2.3754714302923352e-08
2787,45_49,1.8467172790352567e-08
2788,45_50,2.739468882197922e-09
2789,45_51,-2.233737280816186e-08
2790,45_52,-3.553306535682227e-08
2791,45_53,1.0893312138259759e-08
2792,45_54,-1.3083559351255916e-08
2793,45_55,2.316047198090304e-08
2794,45_56,-3.3279745835419066e-08
2795,45_57,-3.121841589980429e-08
2796,45_58,1.169686215765644e-08
2797,45_59,2.2158198139694102e-08
2798,45_60,3.982714991480945e-09
2799,45_61,2.9469242879171096e-08
2800,45_62,-3.562539065423839e-08
2801,45_63,-5.290151937182246e-08
2802,45_64,-2.5840653644014563e-08
2803,45_65,6.307495142722479e-08
2804,45_66,-1.6461258461259058e-08
2805,45_67,-5.640943880995551e-08
2806,45_68,-2.246674262707277e-08
2807,45_69,2.286391416581273e-08
2808,45_70,2.6633745325078927e-08
2809,45_71,-3.451267793290826e-08
2810,45_72,-1.1377499849417931e-07
2811,45_73,-1.214441828735979e-07
2812,45_74,5.6161024141497744e-08
2813,45_75,6.015492321335141e-08
2814,45_76,6.012427897739202e-08
2815,45_77,5.878952703559672e-08
2816,45_78,2.1614616142878866e-08
2817,45_79,9.345431321729363e-09
2818,45_80,-7.233236590830694e-08
2819,45_81,-1.4102908593112287e-08
2820,45_82,-7.661844527141162e-11
2821,46_47,2.371758667749356e-08
2822,46_48,-1.0014784837905374e-07
2823,46_49,-5.476378999864444e-08
2824,46_50,1.6541067050171476e-09
2825,46_51,5.1464471518745964e-08
2826,46_52,4.001533305840509e-08
2827,46_53,-8.73748062547966e-09
2828,46_54,-1.7083407593704145e-08
2829,46_55,2.451416024129597e-09
2830,46_56,-9.655010641810089e-08
2831,46_57,-9.426043319710038e-08
2832,46_58,-6.982670722023697e-08
2833,46_59,1.5271031935353385e-08
2834,46_60,-2.9620048612057847e-08
2835,46_61,-1.9192044242988287e-08
2836,46_62,-6.261518349283906e-09
2837,46_63,-2.002833076160522e-08
2838,46_64,-1.109715178400266e-07
2839,46_65,-7.342547363951615e-09
2840,46_66,-1.1971679593508924e-08
2841,46_67,-4.478144280967879e-08
2842,46_68,-1.7231263765545866e-09
2843,46_69,-5.083850379494845e-08
2844,46_70,-1.0599950858995573e-07
2845,46_71,-8.182152197620053e-08
2846,46_72,-7.038859532747396e-08
2847,46_73,-2.871938464437056e-08
2848,46_74,-2.665122873955394e-09
2849,46_75,-1.7845293964634495e-08
2850,46_76,1.5490454271885616e-08
2851,46_77,5.460884298578355e-08
2852,46_78,6.707288041378941e-08
2853,46_79,2.6943154679910453e-08
2854,46_80,7.695536933193149e-08
2855,46_81,-7.443044740648183e-08
2856,46_82,1.9347131018784957e-08
2857,47_48,-8.925209506856173e-08
2858,47_49,-3.790174871023342e-08
2859,47_50,-1.4827422514432053e-08
2860,47_51,4.587736612973115e-08
2861,47_52,5.0162232969751786e-08
2862,47_53,2.7586693020403954e-08
2863,47_54,1.5199252698962393e-08
2864,47_55,-6.455802727658617e-08
2865,47_56,-1.071632459347635e-07
2866,47_57,-8.716092751841149e-08
2867,47_58,-7.203066790100459e-08
2868,47_59,-1.688748275519534e-07
2869,47_60,-2.587143471939459e-07
2870,47_61,-7.146059518246505e-08
2871,47_62,-7.864449505796857e-08
2872,47_63,-4.0375902469643915e-08
2873,47_64,1.8966325829145385e-08
2874,47_65,2.239336964025645e-09
2875,47_66,-5.5601101459058385e-08
2876,47_67,5.410567268308618e-08
2877,47_68,-3.901986534216871e-08
2878,47_69,8.445597519461701e-09
2879,47_70,1.1564402149928783e-08
2880,47_71,3.663625950831505e-08
2881,47_72,-1.521633584274604e-07
2882,47_73,-2.121825213756677e-07
2883,47_74,-1.896867340902096e-07
2884,47_75,-1.4985623161173387e-07
2885,47_76,1.7828937420927007e-07
2886,47_77,2.509619893212138e-07
2887,47_78,2.2895414777683449e-07
2888,47_79,-6.136571297750553e-08
2889,47_80,4.2929014898032256e-08
2890,47_81,-8.239046425905881e-08
2891,47_82,6.181020828366243e-09
2892,48_49,2.895547529584895e-08
2893,48_50,6.582238921048286e-08
2894,48_51,2.6290572679704503e-08
2895,48_52,3.1684799646045966e-08
2896,48_53,9.301596967549985e-08
2897,48_54,8.894583703056019e-08
2898,48_55,-1.850379182872802e-08
2899,48_56,2.014027020316653e-08
2900,48_57,6.783286841647757e-08
2901,48_58,-2.0680526421673654e-08
2902,48_59,-3.5362990962312875e-08
2903,48_60,-4.857694803839445e-08
2904,48_61,-7.488016887968533e-08
2905,48_62,3.248770392914451e-08
2906,48_63,5.814867828749274e-09
2907,48_64,-4.443077865652846e-08
2908,48_65,-9.531615390549874e-08
2909,48_66,-4.569096368407441e-08
2910,48_67,-7.34421006026267e-08
2911,48_68,9.517458108131166e-10
2912,48_69,8.292309739809058e-08
2913,48_70,5.035938941459277e-08
2914,48_71,3.1073721001470116e-08
2915,48_72,9.590919543446076e-08
2916,48_73,1.0394480929606041e-07
2917,48_74,3.2321916227069856e-08
2918,48_75,3.421518573695569e-08
2919,48_76,-2.3184275508579307e-08
2920,48_77,-7.324606949884464e-08
2921,48_78,-9.113131081241733e-08
2922,48_79,5.495522665831427e-09
2923,48_80,-6.44686986755161e-09
2924,48_81,8.023860168559959e-08
2925,48_82,2.5905082357873883e-09
2926,49_50,1.749538948758826e-08
2927,49_51,-9.431306538767638e-09
2928,49_52,-1.792747915902565e-08
2929,49_53,1.1027812575954145e-07
2930,49_54,8.88218633678249e-08
2931,49_55,7.397973933481227e-08
2932,49_56,3.1176881410168955e-08
2933,49_57,1.1551554570881798e-07
2934,49_58,3.288543902845134e-08
2935,49_59,-8.173670920761712e-08
2936,49_60,-8.899136871466251e-08
2937,49_61,-2.156833504462299e-08
2938,49_62,5.668309710183395e-08
2939,49_63,1.1455090825208974e-08
2940,49_64,-5.330732974287151e-08
2941,49_65,-6.07656128582884e-08
2942,49_66,-5.448485708391111e-08
2943,49_67,-5.176564641759308e-08
2944,49_68,5.97045989689917e-08
2945,49_69,1.567839543230919e-07
2946,49_70,1.0788068132130386e-07
2947,49_71,2.3700247818049167e-08
2948,49_72,4.614251718560925e-08
2949,49_73,3.6989014199930896e-08
2950,49_74,-3.765525637385497e-08
2951,49_75,-2.1020329989849175e-08
2952,49_76,-2.647689564009712e-08
2953,49_77,-5.964788413652519e-08
2954,49_78,-8.606000612725827e-08
2955,49_79,7.397558443090353e-08
2956,49_80,-1.254185921497884e-07
2957,49_81,-2.5393370432872985e-08
2958,49_82,-9.549863918558427e-08
2959,50_51,-7.82744755641541e-08
2960,50_52,-2.0654202130720566e-08
2961,50_53,4.7747674405561156e-08
2962,50_54,6.6944838744054e-08
2963,50_55,2.2372570792179454e-09
2964,50_56,-4.056546368633434e-08
2965,50_57,1.4547534405426673e-08
2966,50_58,-1.7088592853509567e-08
2967,50_59,-4.108180579410219e-09
2968,50_60,-3.834875059012197e-08
2969,50_61,1.8096578218633118e-08
2970,50_62,3.81522008096569e-08
2971,50_63,2.4274284959540668e-08
2972,50_64,-3.7298462569588294e-08
2973,50_65,-3.1067771020116305e-08
2974,50_66,2.6594652024010607e-08
2975,50_67,-4.815302599325555e-08
2976,50_68,-5.4137806925081146e-08
2977,50_69,1.2747504431788304e-07
2978,50_70,9.226084647280857e-08
2979,50_71,2.818648733939427e-08
2980,50_72,1.3578651053848192e-08
2981,50_73,3.580070376093797e-08
2982,50_74,-3.152453233770458e-08
2983,50_75,1.7496994173833694e-09
2984,50_76,-9.412974488695885e-08
2985,50_77,-5.591489061427098e-08
2986,50_78,-8.331685668320122e-08
2987,50_79,3.846950927625031e-08
2988,50_80,-6.597056902983173e-08
2989,50_81,-7.325458105515612e-08
2990,50_82,-4.478419517279484e-08
2991,51_52,2.4103153821575693e-08
2992,51_53,6.687772261144166e-08
2993,51_54,8.101392740010733e-08
2994,51_55,4.5064508657562386e-08
2995,51_56,-2.9354391453116826e-08
2996,51_57,-9.041420847655913e-10
2997,51_58,-5.7807254412066776e-08
2998,51_59,-1.4849527536327806e-08
2999,51_60,9.013533167742046e-09
3000,51_61,5.254905214926912e-08
3001,51_62,4.509455094819441e-08
3002,51_63,4.333526152796075e-08
3003,51_64,1.3207371070888253e-08
3004,51_65,6.739158282644944e-08
3005,51_66,3.8233531768445005e-09
3006,51_67,-6.533309488155612e-08
3007,51_68,-1.8324542616206602e-08
3008,51_69,1.2702255188618358e-07
3009,51_70,1.201233068839953e-07
3010,51_71,2.9594373019342877e-09
3011,51_72,-5.04793408373763e-08
3012,51_73,-6.393572948458404e-08
3013,51_74,-5.31540100655832e-08
3014,51_75,-1.8940420547636924e-08
3015,51_76,-8.479752079318338e-08
3016,51_77,-5.610201843535102e-08
3017,51_78,-2.4302615768012276e-08
3018,51_79,-4.506341646188567e-08
3019,51_80,-5.5475832649711897e-08
3020,51_81,-5.6383629125816846e-08
3021,51_82,-1.9833005461491907e-08
3022,52_53,-2.125227659998175e-08
3023,52_54,-6.409758988340595e-09
3024,52_55,-5.3610707492681775e-08
3025,52_56,8.32654590015659e-09
3026,52_57,1.2644694460393052e-07
3027,52_58,3.150072811250618e-08
3028,52_59,1.600119263396433e-08
3029,52_60,3.811762189110599e-08
